"June 2, 2017",5,Great phone for the price,"Very full-featured phone that does all the things you really want for much lower price than the highly advertised phones. For those that don't need endless gimmicks but want solid performance, a good camera and you don't have a bunch of bloated apps pre-installed. If you are looking to show off the latest fads look elsewhere and you'll pay for them. If you want a good phone look here."
"June 2, 2017",5,expectations met,"I'm still learning how to use some of the features, but am very happy with the phone thus far."
"May 29, 2017",4,Nice memory,Nice phone for the price. Nice amount of memory. Good phone for the price.
"May 29, 2017",5,Another GREAT Phone by Motorola,"Phone is great, my 2nd Motorola smartphone and first unlocked phone. LOVE IT!!! The gold color is welcome change from standard black or silver."
"May 29, 2017",5,Excellent phone for the price,Fast processor. Really glad upgraded to 8gb RAM & 64gb internal storage. Plus has micro SD slot too! Switched from my old Note2 and couldn't be happier.
"May 28, 2017",5,Getting used to this new phone,"So far...I think I like it. Only have it a week. I am not a technical person, so figuring things out is taking some time. I go to Youtube to see how to work the phone, since the pamphlet that came with the phone is very sparse on instructions. My grandkids are going to have to help me navigate. I bought this phone based on the reviews of others. The long battery life is a big plus. So is charging the phone...it goes very quickly. Best Buy people were the best experience of getting the phone...they transferred the contact list and photos to the new phone. They were patient and kind with me. I highly recommend them."
"May 27, 2017",5,Great smartphone at a budget price,This is a budget smartphone when you look at the $299 price tag. When you look at the features and capabilities of this phone it compares to the iPhones and Samsung phones which all cost twice as much as this one. This phone has the ability to use a microSD card to expand the internal storage and the 64GB model also has 4GB of RAM which makes this phone fast and responsive. Definitely worth getting.
"May 27, 2017",5,Great phone for the price,This is a great phone for a budget price. I've seen quite a few reviews calling out the call quality. That is user error. If your carrier doesn't support volLTE simply go into settings and turn lte off. You will still have lte for data and your call quality will be wonderful.
"May 27, 2017",5,excelent cell phone,"i am very satisfied for the general atention, the seller information and the variety of products"
"May 26, 2017",4,Great phone specs for the price,"Great phone for the price with awesome 64GB memory with 4GB RAM - compelling configuration with awesome performance. All for $299. Make sure to add a geek squad warranty to protect the screen. 
Pros:
Has latest Nougat OS and has powerful features like gestures handling, rear camera good, SD 256gb extension.
Cons:
Mediocre front camera, gorilla glass 2 used which is not strong - hence warranty needed- Bluetooth connectivity poor sound quality ok, USB 2.0 charging wire onesided connector."
"May 26, 2017",5,Great cellphone,"Fast, good battery life, full HD and Android 7. Perfect"
"May 26, 2017",5,Best phone I've ever had!,64 GB of storage meets my needs. 4 GB of memory is great. Everything about the phone meets my expectations!
"May 26, 2017",5,fast and has nice features on solid hardware,"The MotoG5 just a week or two in is a fast, solid phone with a lot of features to like.
I am switching from a Windows phone where I had excellent, seamless link to my outlook account including calendar and contacts whereas on Android, Outlook is lacking features and syncing to Android calendar, contacts, messaging etc is a challenge.
For one who is comfortable in the Android world this phone is a good value for the $$"
"May 26, 2017",5,Excellent Midrange Phone,Wife loves this phone. Had to purchase it after her LG Nexus 5x bricked on her. The nexus 5x was repaired under warranty but she prefers the Moto. She was real happy to get an FM radio back.
"May 26, 2017",4,good telephone,"Good telephone, simple but practical. No too expensive and easy to use"
"May 26, 2017",5,Bang for the buck,"This is my third Moto G series phone and it is fantastic. Very snappy performance. I personally like the way it looks, though some have said it is too boring. This phone makes it hard to justify spending Samsung or Apple type money!"
"May 21, 2017",3,Close to full featured,"Many top features, very useable. Negatives: no WiFi calling even though it's a brand new model, speaker somewhat weak, still no Android update."
"May 21, 2017",5,"For an Unlocked Ph, this is The BEST for the $","My 1st digital cell phone was (after 2 analog prepaid phones) a Motorola Razer, it lasted yrs 6-8 til I couldn't find replacement batteries for it (which is the only thing I don't like about smart phones). I bought my next 2 cheap Smart Phone (due to hard times over a 2 yr period) just to get by & have a cell phone (but still on a Talk & Text only plan). Once I upgraded my ph plan & started using the Internet, 4 mos later, my 2nd phone's battery got fat from charging (1st from drop damage). So I've spent twice the $ cost each Smart Phone I've purchased in upgrading (cause of better times).
Now that I am back to a Moto phone, I am hoping my phone last as long as my 1st Moto. I am in my early 60's and learning how to navigate the phone is different from the two Blu smart phones I had , like the driving difference between left hand car's & right hand cars (USA vs UK). This phone was only released 2 months before I bought it. Reviews were mixed in my study to purchase, but with the help of my extended warranty, I have overcome the troubles of understanding & use of my phone (but still have challenges).
The ONLY Troubles I have is my service provider crying the blues I didn't by a locked phone. I sometimes have to go back and forth from them to Best Buy to get my problems resolved, due to the fact I also use a wireless headset & smart watch (needs by road law's & warehouse work, where neither one wants to see the phone in my hand).
But after several months of use, and knowing my phone was made by a very reputable company (Motorola) w/Lenovo ownership (the computer cell phones use), I have VERY High hopes this phone will last me for as many yrs as my last Motorola."
